Station,Date/Time,Temperature (°C),1-minute Precipitation (mm),Precipitation Presence (Presence/Absence),Wind Direction (deg),Wind Speed (m/s),Local Pressure (hPa),Sea-level Pressure (hPa),Humidity (%),Solar Radiation (MJ/m^2),Sunshine Duration (Sec),wind_dir_sin,wind_dir_cos,humidity_change_5min,pressure_change_5min,wind_change_5min,rain_5min,future_rain_score,_date,HMM_State,P_OPEN,P_CLOSE,Actual_Soft_Label,Predicted_Action,State_0_Prob,State_1_Prob,State_2_Prob,State_3_Prob,State_4_Prob,Fold,Eval_Date
939,2026-05-16 00:00:00,10.2,0.0,0.0,19.6,0.5,1016.4,1022.4,84.8,,,0.33545156975025503,0.9420574527872967,-0.29999999999999716,0.0,0.2,0.0,0.0,2026-05-16,2,0.00013845621322256836,0.9998615437867774,0.0,CLOSE,0.0,0.0,1.0,7.948784809314976e-276,0.0,27,2026-05-16
939,2026-05-16 00:01:00,10.2,0.0,0.0,19.0,0.6,1016.4,1022.4,84.8,,,0.3255681544571567,0.9455185755993168,0.09999999999999432,0.0,0.39999999999999997,0.0,0.0,2026-05-16,1,0.0017519419592859611,0.998248058040714,0.0,CLOSE,1.1357195698145924e-05,0.99998751099315,6.370086836109624e-07,4.948026263348481e-07,2.552468977804883e-20,27,2026-05-16
939,2026-05-16 00:02:00,10.2,0.0,0.0,23.8,0.6,1016.4,1022.4,84.9,,,0.40354529635239006,0.9149596678498247,0.6000000000000085,-0.10000000000002274,0.39999999999999997,0.0,0.0,2026-05-16,1,0.0017519391759101652,0.9982480608240898,0.0,CLOSE,3.6821814956056763e-07,0.999999631270907,1.4154315614343854e-12,5.097523949245178e-10,1.4133174995666196e-21,27,2026-05-16
939,2026-05-16 00:03:00,10.2,0.0,0.0,25.2,0.6,1016.4,1022.4,84.6,,,0.42577929156507266,0.9048270524660196,0.3999999999999915,-0.10000000000002274,0.3,0.0,0.0,2026-05-16,1,0.0017519391252665167,0.9982480608747335,0.0,CLOSE,2.318139997004791e-07,0.9999997677805638,8.157480460240084e-13,4.0453465082223095e-10,1.0665023507417336e-21,27,2026-05-16
939,2026-05-16 00:04:00,10.2,0.0,0.0,29.3,0.5,1016.4,1022.4,84.5,,,0.48938245174884626,0.8720692724321206,-0.09999999999999432,0.0,0.0,0.0,0.0,2026-05-16,1,0.0017519390750422737,0.9982480609249578,0.0,CLOSE,9.63957985543649e-08,0.9999999033989344,4.3054620325685205e-13,2.0508384160382085e-10,2.680389561860207e-22,27,2026-05-16
939,2026-05-16 00:05:00,10.2,0.0,0.0,33.0,0.6,1016.4,1022.4,84.5,,,0.5446390350150271,0.838670567945424,-0.29999999999999716,0.0,0.09999999999999998,0.0,0.0,2026-05-16,1,0.0017519390846912593,0.9982480609153087,0.0,CLOSE,1.224467337460599e-07,0.9999998772855254,5.447111438079291e-13,2.6775702579134006e-10,3.040812355054691e-22,27,2026-05-16
939,2026-05-16 00:06:00,10.3,0.0,0.0,28.7,0.6,1016.4,1022.4,84.3,,,0.48022349744318893,0.8771461637055887,-0.5,0.0,0.0,0.0,0.0,2026-05-16,1,0.001751939089195561,0.9982480609108044,0.0,CLOSE,1.3460112390490033e-07,0.9999998651092119,5.447686698918222e-13,2.8848550899559616e-10,3.131731924958536e-22,27,2026-05-16
939,2026-05-16 00:07:00,10.3,0.0,0.0,19.1,0.5,1016.4,1022.4,84.0,,,0.3272178989791039,0.9449489121575309,-0.9000000000000057,0.0,-0.09999999999999998,0.0,0.0,2026-05-16,1,0.0017519390947526503,0.9982480609052473,0.0,CLOSE,1.496448542901914e-07,0.999999850000688,5.552186111750632e-13,3.541870841639819e-10,3.296323421332203e-22,27,2026-05-16
939,2026-05-16 00:08:00,10.3,0.0,0.0,31.9,0.2,1016.4,1022.4,83.6,,,0.5284383347223471,0.8489716876291415,-1.0,0.0,-0.39999999999999997,0.0,0.0,2026-05-16,1,0.0017519391082005944,0.9982480608917994,0.0,CLOSE,1.8613574937187405e-07,0.999999813300764,8.93729510465908e-13,5.629299083937659e-10,4.408383194443059e-22,27,2026-05-16
939,2026-05-16 00:09:00,10.3,0.0,0.0,31.2,0.4,1016.4,1022.4,83.4,,,0.5180270093731302,0.8553642601605067,-1.0999999999999943,0.0,-0.09999999999999998,0.0,0.0,2026-05-16,1,0.0017519390920814435,0.9982480609079185,0.0,CLOSE,1.426068872001717e-07,0.9999998569383126,6.693374129266182e-13,4.5482577734024395e-10,2.899481648174425e-22,27,2026-05-16
939,2026-05-16 00:10:00,10.3,0.0,0.0,32.3,0.5,1016.4,1022.4,83.1,,,0.5343523493898262,0.8452618332218562,-1.4000000000000057,0.0,-0.09999999999999998,0.0,0.0,2026-05-16,1,0.0017519391131969111,0.9982480608868031,0.0,CLOSE,1.9988141955371282e-07,0.999999799352756,8.991087625665698e-13,7.643652578536886e-10,3.435459939318358e-22,27,2026-05-16
939,2026-05-16 00:11:00,10.3,0.0,0.0,23.2,0.4,1016.4,1022.4,83.2,,,0.3939419095909511,0.9191353392552344,-1.0999999999999943,0.0,-0.19999999999999996,0.0,0.0,2026-05-16,1,0.001751939100092389,0.9982480608999076,0.0,CLOSE,1.6420780384896935e-07,0.999999835306894,7.529444076077348e-13,4.841704200063379e-10,3.2956766032418703e-22,27,2026-05-16
939,2026-05-16 00:12:00,10.3,0.0,0.0,22.4,0.3,1016.4,1022.4,83.1,,,0.3810703763502741,0.9245460336123131,-0.9000000000000057,0.0,-0.2,0.0,0.0,2026-05-16,1,0.0017519390914274762,0.9982480609085725,0.0,CLOSE,1.407526996741112e-07,0.9999998588573462,7.129750445798453e-13,3.894456379948734e-10,3.1056420218997596e-22,27,2026-05-16
939,2026-05-16 00:13:00,10.3,0.0,0.0,17.9,0.1,1016.4,1022.4,82.9,,,0.30735661779980705,0.9515944038794382,-0.6999999999999886,0.0,-0.1,0.0,0.0,2026-05-16,1,0.0017519390905644352,0.9982480609094355,0.0,CLOSE,1.3841082379476233e-07,0.9999998612147561,7.679769665282466e-13,3.729493599969282e-10,3.5501790690869284e-22,27,2026-05-16
939,2026-05-16 00:14:00,10.3,0.0,0.0,35.2,0.2,1016.4,1022.4,82.8,,,0.5764323161697933,0.8171448983351285,-0.6000000000000085,0.0,-0.2,0.0,0.0,2026-05-16,1,0.0017519390823676458,0.9982480609176324,0.0,CLOSE,1.1630642127082092e-07,0.9999998833518543,7.858194338380578e-13,3.414752959257983e-10,2.728235713867441e-22,27,2026-05-16
939,2026-05-16 00:15:00,10.2,0.0,0.0,39.5,0.5,1016.3,1022.3,83.0,,,0.636078220277764,0.77162458338772,-0.09999999999999432,-0.10000000000002274,0.0,0.0,0.0,2026-05-16,1,0.001751939096179197,0.9982480609038208,0.0,CLOSE,1.5345865686703782e-07,0.9999998462062768,9.29674885883054e-13,3.33252998370488e-10,5.393951733383053e-22,27,2026-05-16
939,2026-05-16 00:16:00,10.2,0.0,0.0,42.6,0.6,1016.3,1022.3,83.0,,,0.6768759696826607,0.7360970871197343,-0.20000000000000284,-0.10000000000002274,0.19999999999999996,0.0,0.0,2026-05-16,1,0.0017519391176382328,0.9982480608823617,0.0,CLOSE,2.1138197660789815e-07,0.9999997881532405,1.2645221200695475e-12,4.632168321304094e-10,6.688749300374549e-22,27,2026-05-16
939,2026-05-16 00:17:00,10.2,0.0,0.0,45.3,0.4,1016.3,1022.3,82.7,,,0.7107994738729925,0.7033947028105039,-0.3999999999999915,-0.10000000000002274,0.10000000000000003,0.0,0.0,2026-05-16,1,0.0017519390975845306,0.9982480609024155,0.0,CLOSE,1.573140581015148e-07,0.9999998422990881,1.016479575352897e-12,3.8579046325696286e-10,4.964555077458321e-22,27,2026-05-16
939,2026-05-16 00:18:00,10.2,0.0,0.0,46.6,0.8,1016.3,1022.3,82.9,,,0.7265746709709759,0.687087510804423,0.0,-0.10000000000002274,0.7000000000000001,0.0,0.0,2026-05-16,1,0.0017519395779949662,0.998248060422005,0.0,CLOSE,1.453095715632029e-06,0.9999985442893058,7.681021576010957e-12,2.6072997362764564e-09,3.3721781741625073e-21,27,2026-05-16
939,2026-05-16 00:19:00,10.2,0.0,0.0,38.5,1.0,1016.3,1022.3,82.6,,,0.6225146366376196,0.7826081568524139,-0.20000000000000284,-0.10000000000002274,0.8,0.0,0.0,2026-05-16,1,0.0017519409475285294,0.9982480590524715,0.0,CLOSE,5.146734159488369e-06,0.9999948445189257,2.8654494775203645e-11,8.718055401593142e-09,1.080757524173374e-20,27,2026-05-16
