Station,Date/Time,Temperature (°C),1-minute Precipitation (mm),Precipitation Presence (Presence/Absence),Wind Direction (deg),Wind Speed (m/s),Local Pressure (hPa),Sea-level Pressure (hPa),Humidity (%),Solar Radiation (MJ/m^2),Sunshine Duration (Sec),wind_dir_sin,wind_dir_cos,humidity_change_5min,pressure_change_5min,wind_change_5min,rain_5min,future_rain_score,_date,HMM_State,P_OPEN,P_CLOSE,Actual_Soft_Label,Predicted_Action,State_0_Prob,State_1_Prob,State_2_Prob,State_3_Prob,State_4_Prob,Fold,Eval_Date
939,2026-05-01 00:00:00,11.7,0.0,10.0,24.7,0.1,1004.0,1009.9,93.1,,,0.41786707380107674,0.9085081775267219,-0.10000000000000853,0.0,-0.6,1.0,1.0,2026-05-01,3,0.0013685239491691107,0.9986314760508309,1.0,CLOSE,0.0,0.0,0.0,1.0,0.0,24,2026-05-01
939,2026-05-01 00:01:00,11.7,0.0,10.0,9.5,0.2,1004.0,1009.9,93.1,,,0.16504760586067765,0.9862856015372314,0.0,0.0,-0.3,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:02:00,11.7,0.0,10.0,304.6,0.3,1004.0,1009.9,93.3,,,-0.8231363685344416,0.5678437450531016,0.20000000000000284,0.0,-1.2,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:03:00,11.7,0.0,10.0,329.7,0.4,1004.0,1009.9,93.3,,,-0.5045276238150194,0.8633955506067715,0.09999999999999432,0.0,-0.29999999999999993,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:04:00,11.7,0.0,10.0,322.2,1.6,1004.0,1009.9,93.3,,,-0.6129070536529765,0.7901550123756903,0.09999999999999432,0.0,1.3,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:05:00,11.7,0.0,10.0,320.1,1.3,1004.0,1009.9,93.4,,,-0.6414496315691575,0.7671651518152999,0.30000000000001137,0.0,1.2,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:06:00,11.8,0.0,10.0,318.1,0.9,1003.9,1009.8,93.4,,,-0.6678325554710467,0.744311546231154,0.30000000000001137,-0.10000000000002274,0.7,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:07:00,11.8,0.0,10.0,315.5,0.6,1003.9,1009.8,93.5,,,-0.7009092642998508,0.7132504491541817,0.20000000000000284,-0.10000000000002274,0.3,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:08:00,11.8,0.0,10.0,343.1,0.2,1003.9,1009.8,93.5,,,-0.2907021935982521,0.9568135840576075,0.20000000000000284,-0.10000000000002274,-0.2,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:09:00,11.8,0.0,10.0,336.8,0.6,1003.9,1009.8,93.6,,,-0.39394190959095104,0.9191353392552345,0.29999999999999716,-0.10000000000002274,-1.0,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:10:00,11.7,0.0,10.0,326.8,1.0,1003.9,1009.8,93.6,,,-0.54756322349255,0.8367643134589619,0.19999999999998863,-0.10000000000002274,-0.30000000000000004,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:11:00,11.7,0.0,10.0,330.1,0.9,1003.9,1009.8,93.6,,,-0.4984877397538301,0.8668967489356029,0.19999999999998863,0.0,0.0,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:12:00,11.7,0.0,10.0,324.5,0.7,1003.9,1009.8,93.6,,,-0.5807029557109397,0.8141155183563193,0.09999999999999432,0.0,0.09999999999999998,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:13:00,11.7,0.0,10.0,345.8,0.3,1003.9,1009.8,93.7,,,-0.2453073858788025,0.9694453498951389,0.20000000000000284,0.0,0.09999999999999998,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:14:00,11.7,0.0,10.0,346.5,0.5,1004.0,1009.9,93.8,,,-0.2334453638559052,0.9723699203976767,0.20000000000000284,0.10000000000002274,-0.09999999999999998,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:15:00,11.7,0.0,10.0,0.1,0.4,1004.0,1009.9,93.9,,,0.0017453283658983088,0.9999984769132877,0.30000000000001137,0.10000000000002274,-0.6,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:16:00,11.7,0.0,10.0,336.9,1.1,1004.0,1009.9,93.9,,,-0.3923371166035623,0.9198214973217372,0.30000000000001137,0.10000000000002274,0.20000000000000007,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:17:00,11.6,0.0,10.0,358.4,1.1,1004.0,1009.9,93.8,,,-0.027921638723569165,0.9996101150403544,0.20000000000000284,0.10000000000002274,0.40000000000000013,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:18:00,11.6,0.0,10.0,19.9,0.6,1003.9,1009.8,93.8,,,0.3403795502130501,0.9402881270104189,0.09999999999999432,0.0,0.3,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:19:00,11.6,0.0,10.0,11.1,0.8,1003.9,1009.8,93.8,,,0.19252196652590742,0.9812926639922451,0.0,-0.10000000000002274,0.30000000000000004,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:20:00,11.6,0.5,10.0,353.4,0.7,1003.9,1009.8,93.9,,,-0.11493715049286679,0.9933727656003964,0.0,-0.10000000000002274,0.29999999999999993,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:21:00,11.6,0.0,10.0,355.0,0.7,1003.9,1009.8,93.8,,,-0.08715574274765832,0.9961946980917455,-0.10000000000000853,-0.10000000000002274,-0.40000000000000013,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:22:00,11.6,0.0,10.0,358.6,0.5,1003.9,1009.8,93.8,,,-0.024432178152652764,0.9997014897811831,0.0,-0.10000000000002274,-0.6000000000000001,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:23:00,11.6,0.0,10.0,343.2,0.6,1003.9,1009.8,93.9,,,-0.28903179694447223,0.9573194975320671,0.10000000000000853,0.0,0.0,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:24:00,11.6,0.0,10.0,335.3,0.4,1003.9,1009.8,94.1,,,-0.4178670738010768,0.9085081775267217,0.29999999999999716,0.0,-0.4,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:25:00,11.6,0.0,10.0,337.2,0.6,1003.8,1009.7,94.1,,,-0.38751558645210327,0.9218631515885004,0.19999999999998863,-0.10000000000002274,-0.09999999999999998,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:26:00,11.6,0.0,10.0,332.4,0.8,1003.8,1009.7,94.1,,,-0.4632960351198621,0.8862035792312145,0.29999999999999716,-0.10000000000002274,0.10000000000000009,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:27:00,11.7,0.0,10.0,321.4,1.1,1003.7,1009.6,94.2,,,-0.6238795967093862,0.7815204724188187,0.4000000000000057,-0.1999999999999318,0.6000000000000001,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:28:00,11.7,0.0,10.0,1.0,0.7,1003.7,1009.6,94.3,,,0.01745240643728351,0.9998476951563913,0.3999999999999915,-0.1999999999999318,0.09999999999999998,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:29:00,11.6,0.0,10.0,4.7,0.7,1003.6,1009.5,94.2,,,0.08193850863004093,0.9966373868180366,0.10000000000000853,-0.2999999999999545,0.29999999999999993,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:30:00,11.6,0.0,10.0,352.0,1.1,1003.5,1009.4,94.3,,,-0.13917310096006588,0.9902680687415703,0.20000000000000284,-0.2999999999999545,0.5000000000000001,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:31:00,11.6,0.0,10.0,342.5,1.1,1003.5,1009.4,94.3,,,-0.300705799504273,0.9537169507482269,0.20000000000000284,-0.2999999999999545,0.30000000000000004,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:32:00,11.6,0.0,10.0,345.0,0.9,1003.5,1009.4,94.4,,,-0.2588190451025207,0.9659258262890683,0.20000000000000284,-0.20000000000004547,-0.20000000000000007,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:33:00,11.6,0.0,10.0,346.8,1.1,1003.4,1009.3,94.4,,,-0.22835087011065586,0.9735789028731603,0.10000000000000853,-0.3000000000000682,0.40000000000000013,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:34:00,11.6,0.0,10.0,345.2,1.5,1003.4,1009.3,94.4,,,-0.2554457579357907,0.9668233886044594,0.20000000000000284,-0.20000000000004547,0.8,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:35:00,11.6,0.0,10.0,349.1,1.1,1003.4,1009.3,94.4,,,-0.18909544298989125,0.9819587126964436,0.10000000000000853,-0.10000000000002274,0.0,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:36:00,11.6,0.0,10.0,338.4,0.9,1003.4,1009.3,94.5,,,-0.3681245526846787,0.9297764858882511,0.20000000000000284,-0.10000000000002274,-0.20000000000000007,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:37:00,11.6,0.5,10.0,341.0,1.1,1003.3,1009.2,94.6,,,-0.3255681544571567,0.9455185755993168,0.19999999999998863,-0.20000000000004547,0.20000000000000007,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:38:00,11.6,0.0,10.0,349.1,1.0,1003.3,1009.2,94.5,,,-0.18909544298989125,0.9819587126964436,0.09999999999999432,-0.10000000000002274,-0.10000000000000009,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:39:00,11.6,0.0,10.0,349.8,0.9,1003.3,1009.2,94.5,,,-0.17708474031958313,0.984195607969242,0.09999999999999432,-0.10000000000002274,-0.6,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:40:00,11.6,0.0,10.0,347.0,1.4,1003.3,1009.2,94.5,,,-0.22495105434386534,0.9743700647852351,0.09999999999999432,-0.10000000000002274,0.2999999999999998,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:41:00,11.6,0.0,10.0,328.9,1.6,1003.3,1009.2,94.5,,,-0.516533328866642,0.8562670846003281,0.0,-0.10000000000002274,0.7000000000000001,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:42:00,11.5,0.0,10.0,324.0,1.6,1003.3,1009.2,94.5,,,-0.5877852522924734,0.8090169943749473,-0.09999999999999432,0.0,0.5,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:43:00,11.5,0.0,10.0,345.6,1.1,1003.3,1009.2,94.5,,,-0.2486898871648545,0.9685831611286312,0.0,0.0,0.10000000000000009,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
939,2026-05-01 00:44:00,11.5,0.0,10.0,296.9,1.1,1003.3,1009.2,94.5,,,-0.8917975296052141,0.45243470931178265,0.0,0.0,0.20000000000000007,1.0,1.0,2026-05-01,4,0.8337960625946491,0.1662039374053509,1.0,OPEN,0.0,0.0,0.0,0.0,1.0,24,2026-05-01
