Station,Date/Time,Temperature (°C),1-minute Precipitation (mm),Precipitation Presence (Presence/Absence),Wind Direction (deg),Wind Speed (m/s),Local Pressure (hPa),Sea-level Pressure (hPa),Humidity (%),Solar Radiation (MJ/m^2),Sunshine Duration (Sec),wind_dir_sin,wind_dir_cos,humidity_change_5min,pressure_change_5min,wind_change_5min,rain_5min,future_rain_score,_date,HMM_State,P_OPEN,P_CLOSE,Actual_Soft_Label,Predicted_Action,State_0_Prob,State_1_Prob,State_2_Prob,State_3_Prob,State_4_Prob,Fold,Eval_Date
939,2026-03-12 00:00:00,1.3,0.0,0.0,0.0,0.0,1018.7,1024.9,85.5,,,0.0,1.0,1.0,0.0,-0.5,0.0,0.0,2026-03-12,2,1.005960184971419e-217,1.0,0.0,CLOSE,0.0,4.1633884725218274e-214,1.0,0.0,0.0,14,2026-03-12
939,2026-03-12 00:01:00,1.3,0.0,0.0,0.0,0.0,1018.7,1024.9,85.4,,,0.0,1.0,1.2000000000000028,0.0,-0.5,0.0,0.0,2026-03-12,1,0.00024162122189673425,0.9997583787781033,0.0,CLOSE,6.679843541934265e-07,0.9999993320163825,1.504317145300609e-13,5.040377089700841e-212,1.076430444784688e-238,14,2026-03-12
939,2026-03-12 00:02:00,1.3,0.0,0.0,0.0,0.0,1018.7,1024.9,85.6,,,0.0,1.0,0.8999999999999915,0.0,-0.3,0.0,0.0,2026-03-12,1,0.00024162057895133737,0.9997583794210486,0.0,CLOSE,3.503273301038801e-08,0.9999999649680837,4.962311795447619e-18,1.2596428812348897e-21,2.064996327134798e-25,14,2026-03-12
939,2026-03-12 00:03:00,1.4,0.0,0.0,191.3,0.1,1018.7,1024.9,85.6,,,-0.19594614424251772,-0.980614658546613,0.6999999999999886,0.0,-0.1,0.0,0.0,2026-03-12,1,0.0002416205787949419,0.999758379421205,0.0,CLOSE,3.487899324532516e-08,0.9999999651208787,1.0700261864512938e-19,1.5137160293054363e-19,6.706401733747807e-28,14,2026-03-12
939,2026-03-12 00:04:00,1.4,0.0,0.0,181.5,0.1,1018.7,1024.9,85.7,,,-0.026176948307873177,-0.9996573249755573,0.5,0.0,0.0,0.0,0.0,2026-03-12,1,0.00024162057647879028,0.9997583794235212,0.0,CLOSE,3.2598677546934474e-08,0.9999999674018915,1.0470613269527191e-19,5.973969485708838e-20,5.527927947707838e-28,14,2026-03-12
939,2026-03-12 00:05:00,1.4,0.0,0.0,0.0,0.0,1018.7,1024.9,85.6,,,0.0,1.0,0.09999999999999432,0.0,0.0,0.0,0.0,2026-03-12,1,0.00024162058883634173,0.9997583794111636,0.0,CLOSE,4.4764133045044315e-08,0.9999999552364908,8.245405810643988e-18,1.1844717140309446e-21,2.0062368631177805e-25,14,2026-03-12
939,2026-03-12 00:06:00,1.4,0.0,0.0,0.0,0.0,1018.7,1024.9,85.5,,,0.0,1.0,0.09999999999999432,0.0,0.0,0.0,0.0,2026-03-12,1,0.00024162058901198058,0.999758379410988,0.0,CLOSE,4.49373711964178e-08,0.9999999550618678,8.992678808784835e-18,1.2058413662096003e-21,1.995741977005685e-25,14,2026-03-12
939,2026-03-12 00:07:00,1.4,0.0,0.0,0.0,0.0,1018.7,1024.9,85.7,,,0.0,1.0,0.10000000000000853,0.0,0.0,0.0,0.0,2026-03-12,1,0.0002416205887022872,0.9997583794112977,0.0,CLOSE,4.463235506732078e-08,0.999999955367458,7.559314053814104e-18,1.1634951164428018e-21,2.016676867331574e-25,14,2026-03-12
939,2026-03-12 00:08:00,1.4,0.0,0.0,0.0,0.0,1018.7,1024.9,85.4,,,0.0,1.0,-0.19999999999998863,0.0,-0.1,0.0,0.0,2026-03-12,1,0.00024162058999485238,0.9997583794100051,0.0,CLOSE,4.590498622824946e-08,0.9999999540941654,9.874422532871143e-18,1.2723930540239724e-21,1.8883286699062532e-25,14,2026-03-12
939,2026-03-12 00:09:00,1.4,0.0,0.0,0.0,0.0,1018.6,1024.8,85.6,,,0.0,1.0,-0.10000000000000853,-0.10000000000002274,-0.1,0.0,0.0,2026-03-12,1,0.000241620618926236,0.9997583793810738,0.0,CLOSE,7.438632786660535e-08,0.9999999256142501,1.0764562012599994e-17,2.794471414067233e-21,4.466337509574772e-25,14,2026-03-12
939,2026-03-12 00:10:00,1.4,0.0,0.0,0.0,0.0,1018.6,1024.8,85.5,,,0.0,1.0,-0.09999999999999432,-0.10000000000002274,0.0,0.0,0.0,2026-03-12,1,0.0002416206186599068,0.99975837938134,0.0,CLOSE,7.412418742432237e-08,0.9999999258761846,1.1618398930350238e-17,2.8215667517418955e-21,4.389096610927737e-25,14,2026-03-12
939,2026-03-12 00:11:00,1.4,0.0,0.0,255.8,0.1,1018.6,1024.8,85.5,,,-0.9694453498951389,-0.24530738587880244,0.0,-0.10000000000002274,0.1,0.0,0.0,2026-03-12,1,0.00024162067088240573,0.9997583793291176,0.0,CLOSE,1.2553517227619088e-07,0.9999998744642732,3.4312562898712047e-18,7.246354446894732e-19,4.4346380184011077e-26,14,2026-03-12
939,2026-03-12 00:12:00,1.3,0.0,0.0,239.7,0.2,1018.6,1024.8,85.5,,,-0.8633955506067716,-0.5045276238150194,-0.20000000000000284,-0.10000000000002274,0.2,0.0,0.0,2026-03-12,1,0.00024162065722771293,0.9997583793427723,0.0,CLOSE,1.1209274738337425e-07,0.9999998879066033,1.6037625460107802e-18,1.0858161926023315e-18,1.3828717846073073e-26,14,2026-03-12
939,2026-03-12 00:13:00,1.3,0.0,0.0,207.7,0.2,1018.6,1024.8,85.5,,,-0.46484204572461923,-0.885393625754416,0.09999999999999432,-0.10000000000002274,0.2,0.0,0.0,2026-03-12,1,0.00024162062918341775,0.9997583793708166,0.0,CLOSE,8.448432065562114e-08,0.9999999155152217,3.658371485296948e-19,8.934411280486365e-19,2.3772754616560746e-27,14,2026-03-12
939,2026-03-12 00:14:00,1.3,0.0,0.0,214.4,0.3,1018.6,1024.8,85.7,,,-0.5649670034249378,-0.8251134982782953,0.10000000000000853,0.0,0.3,0.0,0.0,2026-03-12,1,0.00024162060739469612,0.9997583793926053,0.0,CLOSE,6.303402852425414e-08,0.9999999369665622,3.489051342654215e-19,5.883492483475964e-19,1.680010754269422e-27,14,2026-03-12
