Station,Date/Time,Temperature (°C),1-minute Precipitation (mm),Precipitation Presence (Presence/Absence),Wind Direction (deg),Wind Speed (m/s),Local Pressure (hPa),Sea-level Pressure (hPa),Humidity (%),Solar Radiation (MJ/m^2),Sunshine Duration (Sec),wind_dir_sin,wind_dir_cos,humidity_change_5min,pressure_change_5min,wind_change_5min,rain_5min,future_rain_score,_date,HMM_State,P_OPEN,P_CLOSE,Actual_Soft_Label,Predicted_Action,State_0_Prob,State_1_Prob,State_2_Prob,State_3_Prob,State_4_Prob,Fold,Eval_Date
939,2026-01-31 00:00:00,-7.1,0.0,0.0,317.0,0.5,1020.7,1027.2,48.1,,,-0.6819983600624983,0.7313537016191707,2.8000000000000043,0.0,0.2,0.0,0.0,2026-01-31,2,0.0,1.0,0.0,CLOSE,5.2106876167e-313,1.2215565180133093e-286,1.0,0.0,0.0,6,2026-01-31
939,2026-01-31 00:01:00,-7.2,0.0,0.0,309.8,0.5,1020.7,1027.2,49.3,,,-0.7682835235935234,0.6401096994849556,2.299999999999997,0.0,0.0,0.0,0.0,2026-01-31,1,1.6479864814480767e-20,1.0,0.0,CLOSE,9.316289017750966e-08,0.9884712807049907,0.011528626132909194,4.903764652113789e-18,0.0,6,2026-01-31
939,2026-01-31 00:02:00,-7.3,0.0,0.0,294.1,0.5,1020.7,1027.2,49.3,,,-0.9128341772330427,0.40833046038138515,3.0,0.0,0.0,0.0,0.0,2026-01-31,1,1.4925031751819123e-21,1.0,0.0,CLOSE,2.4158608521943007e-09,0.9999732983014585,2.66992826618151e-05,4.441107009077886e-19,1.2954060598965652e-106,6,2026-01-31
939,2026-01-31 00:03:00,-7.3,0.0,0.0,285.5,0.5,1020.7,1027.2,50.1,,,-0.9636304532086231,0.26723837607825673,4.300000000000004,0.0,0.3,0.0,0.0,2026-01-31,1,1.7166894642658184e-23,1.0,0.0,CLOSE,3.8970679971900785e-09,0.9999999916726665,4.430846175650816e-09,5.108197918059265e-21,1.8981761954327597e-106,6,2026-01-31
939,2026-01-31 00:04:00,-7.2,0.0,0.0,302.2,0.2,1020.7,1027.2,50.3,,,-0.8461931661275643,0.5328762760707295,4.0,0.0,0.0,0.0,0.0,2026-01-31,1,6.046857910958857e-24,1.0,0.0,CLOSE,2.048570620666947e-09,0.9999999919655238,5.9865575854900226e-09,1.7993089393584893e-21,4.1061837726859353e-140,6,2026-01-31
939,2026-01-31 00:05:00,-7.2,0.0,0.0,0.0,0.0,1020.7,1027.2,49.8,,,0.0,1.0,1.6999999999999957,0.0,-0.5,0.0,0.0,2026-01-31,1,6.039107626917289e-55,1.0,0.0,CLOSE,7.12358378067872e-10,0.9999975369967934,2.4622910387865036e-06,1.7970027572778277e-52,1.3608959180201875e-172,6,2026-01-31
939,2026-01-31 00:06:00,-7.2,0.0,0.0,162.4,0.1,1020.7,1027.2,49.4,,,0.3023698907504446,-0.9531906677929469,0.10000000000000142,0.0,-0.4,0.0,0.0,2026-01-31,1,1.8271353467333653e-78,1.0,0.0,CLOSE,9.868700283026328e-11,0.999999098203668,9.016968634291229e-07,5.436841763450502e-76,3.378371340997481e-175,6,2026-01-31
939,2026-01-31 00:07:00,-7.1,0.0,0.0,184.8,0.2,1020.7,1027.2,48.7,,,-0.08367784333231548,-0.9964928592495044,-0.5999999999999943,0.0,-0.3,0.0,0.0,2026-01-31,1,1.2341784704230933e-48,1.0,0.0,CLOSE,1.1585047529204721e-10,0.9999992092401442,7.906441042872228e-07,3.6724334973565216e-46,2.778752198280684e-273,6,2026-01-31
939,2026-01-31 00:08:00,-7.1,0.0,0.0,130.0,0.1,1020.6,1027.1,48.8,,,0.766044443118978,-0.6427876096865394,-1.3000000000000043,-0.10000000000002274,-0.4,0.0,0.0,2026-01-31,1,4.161885447738236e-128,1.0,0.0,CLOSE,2.9492223924351257e-10,0.9999987266973143,1.2730080276498025e-06,1.2384146942050362e-125,1.2763670341652765e-180,6,2026-01-31
939,2026-01-31 00:09:00,-7.1,0.0,0.0,358.0,0.1,1020.6,1027.1,48.2,,,-0.034899496702500823,0.9993908270190958,-2.0999999999999943,-0.10000000000002274,-0.1,0.0,0.0,2026-01-31,1,2.8068908603311e-52,1.0,0.0,CLOSE,1.821000315146864e-09,0.999997951203393,2.046976444436706e-06,8.352211828302298e-50,4.111495520120808e-275,6,2026-01-31
