Station,Date/Time,Temperature (°C),1-minute Precipitation (mm),Precipitation Presence (Presence/Absence),Wind Direction (deg),Wind Speed (m/s),Local Pressure (hPa),Sea-level Pressure (hPa),Humidity (%),Solar Radiation (MJ/m^2),Sunshine Duration (Sec),wind_dir_sin,wind_dir_cos,humidity_change_5min,pressure_change_5min,wind_change_5min,rain_5min,future_rain_score,_date,HMM_State,P_OPEN,P_CLOSE,Actual_Soft_Label,Predicted_Action,State_0_Prob,State_1_Prob,State_2_Prob,State_3_Prob,State_4_Prob,Fold,Eval_Date
939,2026-04-01 00:01:00,10.6,0.0,0.0,323.3,0.8,1008.2,1014.2,78.3,,,-0.5976251469755207,0.8017756442437544,-0.5,0.0,-0.5,0.0,0.0,2026-04-01,2,6.5059817195052174e-254,1.0,0.0,CLOSE,5.730039588524379e-280,8.70438565416596e-251,1.0,0.0,0.0,18,2026-04-01
939,2026-04-01 00:02:00,10.6,0.0,0.0,301.0,0.7,1008.2,1014.2,78.5,,,-0.8571673007021123,0.5150380749100542,0.0,0.0,-0.8,0.0,0.0,2026-04-01,0,0.001735889971053999,0.998264110028946,0.0,CLOSE,0.9889531529762525,0.011044125247735398,2.1281697581222686e-14,2.721775294753789e-06,9.849122838685329e-239,18,2026-04-01
939,2026-04-01 00:03:00,10.6,0.0,0.0,303.8,0.2,1008.3,1014.3,78.9,,,-0.830984469274328,0.5562956155003052,0.9000000000000057,0.09999999999990905,-1.4000000000000001,0.0,0.0,2026-04-01,0,0.0017465235515492369,0.9982534764484507,0.0,CLOSE,0.9995976648195465,0.0004023153925775669,4.9717473021238965e-20,1.9788126621477178e-08,5.035777295192456e-20,18,2026-04-01
939,2026-04-01 00:04:00,10.5,0.0,0.0,306.7,1.7,1008.3,1014.3,79.1,,,-0.801775644243754,0.597625146975521,1.2999999999999972,0.09999999999990905,0.30000000000000004,0.0,0.0,2026-04-01,0,0.001746919949036043,0.9982530800509639,0.0,CLOSE,0.9999942837493687,5.705595321852817e-06,4.828175264191316e-21,1.0654432639696639e-08,2.373863979939652e-20,18,2026-04-01
939,2026-04-01 00:05:00,10.6,0.0,0.0,334.4,2.1,1008.3,1014.3,79.0,,,-0.4320857488019831,0.9018325264051134,1.2999999999999972,0.09999999999990905,1.5,0.0,0.0,2026-04-01,0,0.001746925655341683,0.9982530743446583,0.0,CLOSE,0.9999999855626811,1.3353342820069606e-10,4.1729536347353815e-21,1.4303464900811123e-08,3.0515560645967e-20,18,2026-04-01
939,2026-04-01 00:06:00,10.6,0.0,0.0,323.6,2.1,1008.3,1014.3,78.8,,,-0.5934188866037012,0.8048937973559143,0.5,0.09999999999990905,1.3,0.0,0.0,2026-04-01,0,0.0017469256478713539,0.9982530743521286,0.0,CLOSE,0.9999999925312295,2.75245941873523e-10,7.345375565386922e-21,7.193541921418249e-09,1.585734894328597e-20,18,2026-04-01
939,2026-04-01 00:07:00,10.7,0.0,0.0,333.0,1.7,1008.3,1014.3,78.7,,,-0.45399049973954697,0.8910065241883678,0.20000000000000284,0.09999999999990905,1.0,0.0,0.0,2026-04-01,0,0.0017469256102398694,0.9982530743897601,0.0,CLOSE,0.9999999545307229,3.810466893737598e-08,8.618748005336377e-21,7.365426286701528e-09,1.692561578232281e-20,18,2026-04-01
939,2026-04-01 00:08:00,10.7,0.0,0.0,316.2,2.0,1008.3,1014.3,78.4,,,-0.6921431738704072,0.7217602280983618,-0.5,0.0,1.8,0.0,0.0,2026-04-01,0,0.0017469256482572223,0.9982530743517428,0.0,CLOSE,0.9999999926676537,1.6277614412147687e-11,7.693055836657649e-21,7.3163408126264755e-09,7.734673318279668e-21,18,2026-04-01
939,2026-04-01 00:09:00,10.7,0.0,0.0,322.6,2.6,1008.3,1014.3,78.1,,,-0.6073758397232863,0.7944146205354183,-1.0,0.0,0.9000000000000001,0.0,0.0,2026-04-01,0,0.001746925646986351,0.9982530743530137,0.0,CLOSE,0.9999999939154804,9.006978012142769e-12,6.268300384332004e-21,6.07603377294255e-09,8.179177196790833e-21,18,2026-04-01
939,2026-04-01 00:10:00,10.8,0.0,0.0,298.6,1.7,1008.4,1014.4,77.5,,,-0.8779829754279802,0.4786918579406074,-1.5,0.10000000000002274,-0.40000000000000013,0.0,0.0,2026-04-01,0,0.0017469254358088138,0.9982530745641912,0.0,CLOSE,0.9999997694394817,2.1799216312605803e-07,7.199759419367067e-21,1.2569216593310411e-08,8.52747491787076e-21,18,2026-04-01
939,2026-04-01 00:11:00,10.9,0.0,0.0,316.6,2.2,1008.4,1014.4,77.3,,,-0.6870875108044224,0.7265746709709764,-1.5,0.10000000000002274,0.10000000000000009,0.0,0.0,2026-04-01,0,0.0017469256490788118,0.9982530743509211,0.0,CLOSE,0.9999999826522982,4.697361066052522e-09,8.031057169114067e-21,1.2651128639250612e-08,1.0460580716721404e-20,18,2026-04-01
939,2026-04-01 00:12:00,10.9,0.0,0.0,303.8,1.1,1008.5,1014.5,76.9,,,-0.830984469274328,0.5562956155003052,-1.7999999999999972,0.20000000000004547,-0.5999999999999999,0.0,0.0,2026-04-01,0,0.0017469227473278202,0.9982530772526722,0.0,CLOSE,0.9999970238139846,2.936163475599853e-06,9.47509408713119e-21,4.002289126726484e-08,3.1003855388498126e-20,18,2026-04-01
